creative_id,filename,engajamentoneural,cognitivedemand,focus,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9
120217078445580197,1008236073176348_120217078445580197_120217078445580197_facebook_9.mp4.json,74.76752704823451,82.91290122233342,10.46585196450199,0.19326085514492458,0.19276912411053976,-0.03896990062461959,0.21138768096764882,-0.21860634485880534,-0.0029533094040946,-0.16883451276355319,-0.15410345627201927,-0.10725968331098557,-0.11911532514625126
120217078523380197,1008236073176348_120217078523380197_120217078523380197_facebook_9.mp4.json,74.76752704823451,82.91290122233342,10.46585196450199,0.19326085514492458,0.19276912411053976,-0.03896990062461959,0.21138768096764882,-0.21860634485880534,-0.0029533094040946,-0.16883451276355319,-0.15410345627201927,-0.10725968331098557,-0.11911532514625126
120217112497360197,1008236073176348_120217112497360197_120217112497360197_facebook_9.mp4.json,74.76752704823451,82.91290122233342,10.46585196450199,0.19326085514492458,0.19276912411053976,-0.03896990062461959,0.21138768096764882,-0.21860634485880534,-0.0029533094040946,-0.16883451276355319,-0.15410345627201927,-0.10725968331098557,-0.11911532514625126
120217112577550197,1008236073176348_120217112577550197_120217112577550197_facebook_9.mp4.json,74.76752704823451,82.91290122233342,10.46585196450199,0.19326085514492458,0.19276912411053976,-0.03896990062461959,0.21138768096764882,-0.21860634485880534,-0.0029533094040946,-0.16883451276355319,-0.15410345627201927,-0.10725968331098557,-0.11911532514625126
120217300399740197,1008236073176348_120217300399740197_120217300399740197_facebook_9.mp4.json,76.29332222610064,78.24797890276416,9.63291468847248,0.20454422235488892,0.1889827013015747,-0.0533573846022288,0.2140945146481196,-0.21206390493445926,0.011565034530374559,-0.16714503400855593,-0.16743674245145584,-0.09254736569192674,-0.10312692953480615
120217302022650197,1008236073176348_120217302022650197_120217302022650197_facebook_9.mp4.json,79.03670696991885,79.69480186077948,11.757719356874636,0.19307068586349488,0.19294374055332608,-0.03890679793225394,0.2114858931965298,-0.2186214135752784,-0.003509716252382431,-0.16902244951989914,-0.15392247007952797,-0.1079746244682206,-0.11920105831490622
120217302143110197,1008236073176348_120217302143110197_120217302143110197_facebook_9.mp4.json,79.03670696991885,79.69480186077948,11.757719356874636,0.19307068586349488,0.19294374055332608,-0.03890679793225394,0.2114858931965298,-0.2186214135752784,-0.003509716252382431,-0.16902244951989914,-0.15392247007952797,-0.1079746244682206,-0.11920105831490622
120217331202990197,1008236073176348_120217331202990197_120217331202990197_facebook_9.mp4.json,80.8024100489238,80.14972475113115,20.83343613601617,0.19273039963510302,0.1911509033706453,-0.03646615188982752,0.21143575542502932,-0.2193800217575497,-0.004970183656809644,-0.16720501118236117,-0.1557320061657164,-0.10647239022784763,-0.12177192121744156
120217409218790197,1008236073176348_120217409218790197_120217409218790197_facebook_9.mp4.json,74.76752704823451,82.91290122233342,10.46585196450199,0.19326085514492458,0.19276912411053976,-0.03896990062461959,0.21138768096764882,-0.21860634485880534,-0.0029533094040946,-0.16883451276355319,-0.15410345627201927,-0.10725968331098557,-0.11911532514625126
120217409257880197,1008236073176348_120217409257880197_120217409257880197_facebook_9.mp4.json,74.76752704823451,82.91290122233342,10.46585196450199,0.19326085514492458,0.19276912411053976,-0.03896990062461959,0.21138768096764882,-0.21860634485880534,-0.0029533094040946,-0.16883451276355319,-0.15410345627201927,-0.10725968331098557,-0.11911532514625126
120217523931420197,1008236073176348_120217523931420197_120217523931420197_facebook_9.mp4.json,70.66459831206579,68.94422397841635,12.227230458877886,0.19444832007090251,0.19030800826019711,-0.03842436191108492,0.21136152777406905,-0.21868327293131087,-0.003364506081238182,-0.16708967785040538,-0.15728065305285985,-0.10418220543199115,-0.1194704113735093
120217680416120197,1008236073176348_120217680416120197_120217680416120197_facebook_9.mp4.json,49.77460444901257,55.26233413051719,31.29741738693908,0.20083145995934804,0.1948261022567749,-0.0544858702354961,0.21446219616466097,-0.21203034338023927,0.009915881001183556,-0.1719550167520841,-0.15850958708259794,-0.10235252901911736,-0.10281520543826951
120217680708710197,1008236073176348_120217680708710197_120217680708710197_facebook_9.mp4.json,54.68541112021446,57.82995678252522,27.12209402507695,0.19631923271550072,0.19665635211600196,-0.04883753168914053,0.21335030827257367,-0.21466787490579817,0.004571987765343187,-0.17268048756652407,-0.15326908048656251,-0.1080519067744414,-0.10892039247685009
120217680732640197,1008236073176348_120217680732640197_120217680732640197_facebook_9.mp4.json,51.86975020415897,59.25828098638325,17.146006864697245,0.1946086797449324,0.19802734404802322,-0.04757225989467568,0.21307661748594708,-0.21537046482165653,0.002746311567979218,-0.1736481808953815,-0.15045613679620956,-0.11122799706127909,-0.1104229111638334
120217680748780197,1008236073176348_120217680748780197_120217680748780197_facebook_9.mp4.json,48.15180688340502,59.321518565157994,20.392210506136912,0.19537355734242334,0.19851416895786922,-0.049507223028275704,0.21329311612579557,-0.21461372094021902,0.004159072821494192,-0.17435159020953708,-0.15039881848626666,-0.11116554745369488,-0.10849255008829964
120218026344150197,1008236073176348_120218026344150197_120218026344150197_facebook_9.mp4.json,75.42782685904133,65.1434484318416,12.682539776430552,0.19681875540150537,0.19089879724714492,-0.042891499565707314,0.2122623731692632,-0.21667447355058458,0.001010769168755764,-0.1676866392294566,-0.1592351900206672,-0.10207197997305129,-0.11470156378216213
120218026345880197,1008236073176348_120218026345880197_120218026345880197_facebook_9.mp4.json,80.95969970685192,81.27343906411541,9.183296102289084,0.1963147670030594,0.19074836671352385,-0.04206383476654688,0.21196339130401612,-0.2170503838194741,1.0711011580295033e-05,-0.16772682468096414,-0.15834973057111104,-0.10281863576836056,-0.11578649663262897
120218026400420197,1008236073176348_120218026400420197_120218026400420197_facebook_9.mp4.json,67.56564488853641,55.02647395006434,29.45098099933018,0.18921554287274678,0.19452748033735487,-0.03397899253500832,0.21024533543321822,-0.22101230853133733,-0.008015703689306975,-0.16982415914535523,-0.14905759592851003,-0.11277630974849065,-0.12450025462441974
120218026451050197,1008236073176348_120218026451050197_120218026451050197_facebook_9.mp4.json,75.50317786018942,76.39994029398035,55.64696897175436,0.19726430243915982,0.18945872982343037,-0.04288174659013748,0.21222006446785396,-0.21651063627666897,-0.0002362597475035323,-0.16721277998553383,-0.15967641274134317,-0.10193188654051887,-0.11539461579587725
120218026705320197,1008236073176348_120218026705320197_120218026705320197_facebook_9.mp4.json,69.47778459039397,68.26830919694495,10.123046544429535,0.19584666854805416,0.1935168637169732,-0.04440235785312123,0.2118316388792462,-0.21647032466199662,0.0013424051421073576,-0.17038579848077562,-0.15485578411155276,-0.10605082511901856,-0.11350106961197323
120218026717050197,1008236073176348_120218026717050197_120218026717050197_facebook_9.mp4.json,79.38492148716001,75.03793238664075,8.811963077439493,0.198488003677792,0.1914494385321935,-0.046802379770411386,0.2123997602197859,-0.21522817446125878,0.0036959618588702546,-0.16906533241271973,-0.15888510644435883,-0.10173979782395892,-0.11097515887684292
120218027024490197,1008236073176348_120218027024490197_120218027024490197_facebook_9.mp4.json,70.19466257110416,51.72965146983849,36.976002409933706,0.19684433738390605,0.1913999484644996,-0.04306466422147221,0.2120526883337233,-0.21675067676438226,0.0017490673118219194,-0.1680773013167911,-0.15866188473171658,-0.10207704520887799,-0.1142796539598041
