creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date
pedro-correspondente,120246326453810197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120246326453810197_120246326453810197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120246326453810197_120246326453810197_facebook_9.mp4,2189990,12.0,"R$ 15.573,69",25/01/2026,31/01/2026
podcast-corte2-luizamartins,120231759146050348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120231759146050348_120231759146050348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120231759146050348_120231759146050348_facebook_9.mp4,2179999,3629.0,"R$ 15.447,33",06/06/2025,11/06/2025
,120234242931360726,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/2137198847098983_120234242931360726_120234242931360726_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/2137198847098983_120234242931360726_120234242931360726_facebook_9.mp4,2176454,1140.0,"R$ 15.424,23",06/11/2025,14/11/2025
hero,120231655722940197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120231655722940197_120231655722940197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120231655722940197_120231655722940197_facebook_9.mp4,2174982,10368.0,"R$ 15.353,35",01/07/2025,31/07/2025
cliente,120219568612570370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120219568612570370_120219568612570370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120219568612570370_120219568612570370_facebook_9.mp4,2155875,17976.0,"R$ 15.267,99",09/01/2025,31/01/2025
ead,120236445342110409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120236445342110409_120236445342110409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120236445342110409_120236445342110409_facebook_9.mp4,2142058,866.0,"R$ 15.230,37",01/10/2025,12/12/2025
gamers,120217781630130409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217781630130409_120217781630130409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217781630130409_120217781630130409_facebook_9.mp4,2139268,21047.0,"R$ 15.200,78",17/01/2025,01/04/2025
hero,120218707427310409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120218707427310409_120218707427310409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120218707427310409_120218707427310409_facebook_9.mp4,2121394,1454.0,"R$ 15.182,91",06/02/2025,01/04/2025
iza-sorrindo-celular|qualidade|generico-foco-wpp|contrate-agora-e-aproveite,120229223049420409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120229223049420409_120229223049420409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120229223049420409_120229223049420409_facebook_9.mp4,2120571,15213.0,"R$ 15.140,26",10/06/2025,10/02/2026
ep.2-tech-tim,120227186387000439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120227186387000439_120227186387000439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120227186387000439_120227186387000439_facebook_9.mp4,2118467,1501.0,"R$ 15.109,47",05/05/2025,10/07/2025
hero,120231655572540197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120231655572540197_120231655572540197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120231655572540197_120231655572540197_facebook_9.mp4,2116243,122370.0,"R$ 15.099,71",01/07/2025,01/08/2025
conteudo,120226001782820409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120226001782820409_120226001782820409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120226001782820409_120226001782820409_facebook_9.mp4,2096549,1306.0,"R$ 14.987,03",25/04/2025,07/05/2025
,120214223114590348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120214223114590348_120214223114590348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120214223114590348_120214223114590348_facebook_9.mp4,2081612,1483.0,"R$ 14.876,93",02/06/2024,09/06/2024
oferta-naked,120241144915650409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120241144915650409_120241144915650409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120241144915650409_120241144915650409_facebook_9.mp4,2071103,653.0,"R$ 14.809,17",19/12/2025,03/01/2026
flash-sale-nandamelo-v3,120220329642430197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120220329642430197_120220329642430197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120220329642430197_120220329642430197_facebook_9.mp4,2070909,38641.0,"R$ 14.747,32",11/02/2025,04/04/2025
podcast-corte1-karol-conka,120225583815560439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120225583815560439_120225583815560439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120225583815560439_120225583815560439_facebook_9.mp4,2066272,1325.0,"R$ 14.701,23",23/04/2025,14/06/2025
,120203954589420348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120203954589420348_120203954589420348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120203954589420348_120203954589420348_facebook_9.mp4,2062003,1575.0,"R$ 14.637,83",27/11/2023,29/11/2023
,120218817448590348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120218817448590348_120218817448590348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120218817448590348_120218817448590348_facebook_9.mp4,2053274,11.0,"R$ 14.553,19",03/12/2024,10/12/2024
mion-sala|ultraestabilidade|estabilidade|sem-cta,120213940404550409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120213940404550409_120213940404550409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120213940404550409_120213940404550409_facebook_9.mp4,2050918,16552.0,"R$ 14.481,07",16/08/2024,17/03/2025
modem,120228389988070409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120228389988070409_120228389988070409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120228389988070409_120228389988070409_facebook_9.mp4,2047493,1323.0,"R$ 14.466,16",19/05/2025,30/06/2025
mion-surpreso|chegou-na-regiao|disponibilidade|assine-ja,120210919123030409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120210919123030409_120210919123030409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120210919123030409_120210919123030409_facebook_9.mp4,2032290,7434.0,"R$ 14.310,91",08/05/2024,13/03/2025
kv-hero,120240574553520197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120240574553520197_120240574553520197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120240574553520197_120240574553520197_facebook_9.mp4,2032259,6818.0,"R$ 14.306,05",20/10/2025,10/11/2025
kv-suspense,120219964285400197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120219964285400197_120219964285400197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120219964285400197_120219964285400197_facebook_9.mp4,2019078,100501.0,"R$ 14.179,53",03/02/2025,07/03/2025
hero,120234292569370409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120234292569370409_120234292569370409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120234292569370409_120234292569370409_facebook_9.mp4,2018994,675.0,"R$ 14.120,75",19/08/2025,25/09/2025
hero-q4,120215205639290409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120215205639290409_120215205639290409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120215205639290409_120215205639290409_facebook_9.mp4,2018737,1201.0,"R$ 14.110,93",08/10/2024,15/12/2024
,120211241806260348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120211241806260348_120211241806260348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120211241806260348_120211241806260348_facebook_9.mp4,2016575,30.0,"R$ 14.092,75",28/03/2024,30/03/2024
kv-hero,120220479396980197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120220479396980197_120220479396980197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120220479396980197_120220479396980197_facebook_9.mp4,2014283,12413.0,"R$ 14.089,43",18/02/2025,14/05/2025
modem,120231081177850409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120231081177850409_120231081177850409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120231081177850409_120231081177850409_facebook_9.mp4,2002177,5993.0,"R$ 13.982,66",01/07/2025,22/09/2025
podcast-corte2-karol-conka,120225595421210439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120225595421210439_120225595421210439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120225595421210439_120225595421210439_facebook_9.mp4,2000021,1042.0,"R$ 13.974,83",23/04/2025,14/06/2025
,120218816766850348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120218816766850348_120218816766850348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120218816766850348_120218816766850348_facebook_9.mp4,1999268,10.0,"R$ 13.966,94",03/12/2024,10/12/2024
whatsapp-agressivo,120228478925640370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120228478925640370_120228478925640370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120228478925640370_120228478925640370_facebook_9.mp4,1998222,16316.0,"R$ 13.957,99",01/05/2025,31/05/2025
mes-gamer,120234107980000409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120234107980000409_120234107980000409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120234107980000409_120234107980000409_facebook_9.mp4,1995292,1262.0,"R$ 13.939,11",15/08/2025,03/09/2025
match-prank-gustavo,120232043265990348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120232043265990348_120232043265990348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120232043265990348_120232043265990348_facebook_9.mp4,1976529,11.0,"R$ 13.864,70",10/06/2025,12/06/2025
kv-hero,120238637782680197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120238637782680197_120238637782680197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120238637782680197_120238637782680197_facebook_9.mp4,1976033,18638.0,"R$ 13.854,77",19/09/2025,01/11/2025
encontro-divas-pop,120246301717240197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120246301717240197_120246301717240197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120246301717240197_120246301717240197_facebook_9.mp4,1975269,20.0,"R$ 13.853,20",24/01/2026,26/01/2026
gamers,120222006893240409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222006893240409_120222006893240409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222006893240409_120222006893240409_facebook_9.mp4,1962842,21163.0,"R$ 13.815,97",01/04/2025,09/05/2025
hero,120222006893210409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222006893210409_120222006893210409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222006893210409_120222006893210409_facebook_9.mp4,1958680,1448.0,"R$ 13.802,68",01/04/2025,25/04/2025
conteudo,120217780405790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217780405790409_120217780405790409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217780405790409_120217780405790409_facebook_9.mp4,1934963,1133.0,"R$ 13.613,69",17/01/2025,11/02/2025
mion-notebook|turbine-agora|home-office|conheca-ofertas,23862048456500408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_23862048456500408_23862048456500408_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_23862048456500408_23862048456500408_facebook_9.mp4,1932735,9649.0,"R$ 13.608,29",29/09/2023,13/03/2025
kv-hero,120231924892820197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120231924892820197_120231924892820197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120231924892820197_120231924892820197_facebook_9.mp4,1930551,29078.0,"R$ 13.590,58",16/06/2025,25/07/2025
ivete-palco,120224655237540348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120224655237540348_120224655237540348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120224655237540348_120224655237540348_facebook_9.mp4,1924691,2392.0,"R$ 13.492,34",13/04/2025,15/04/2025
modem,120222006893080409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222006893080409_120222006893080409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222006893080409_120222006893080409_facebook_9.mp4,1924149,19041.0,"R$ 13.491,39",01/04/2025,11/05/2025
hoje-tem-valdirene,120246850044830197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120246850044830197_120246850044830197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120246850044830197_120246850044830197_facebook_9.mp4,1921533,5.0,"R$ 13.490,99",05/02/2026,06/02/2026
blackfriday-f2,120239435794710409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120239435794710409_120239435794710409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120239435794710409_120239435794710409_facebook_9.mp4,1916658,649.0,"R$ 13.418,59",24/11/2025,02/12/2025
,120214056491810348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120214056491810348_120214056491810348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120214056491810348_120214056491810348_facebook_9.mp4,1913203,108.0,"R$ 13.362,98",26/05/2024,28/05/2024
pre-pago,120219253298850370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120219253298850370_120219253298850370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120219253298850370_120219253298850370_facebook_9.mp4,1908333,24130.0,"R$ 13.300,00",01/01/2025,31/01/2025
gamers,120230032620100409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120230032620100409_120230032620100409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120230032620100409_120230032620100409_facebook_9.mp4,1903748,831.0,"R$ 13.300,00",11/06/2025,02/07/2025
alysson-blade-v4,120221863181020197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120221863181020197_120221863181020197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120221863181020197_120221863181020197_facebook_9.mp4,1901208,30170.0,"R$ 13.229,93",26/02/2025,17/04/2025
hero-mensagem-chegou,120222262277260409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222262277260409_120222262277260409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222262277260409_120222262277260409_facebook_9.mp4,1898404,3676.0,"R$ 13.213,05",01/04/2025,07/05/2025
as-25-interesses,120215350286260750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5465078893513624_120215350286260750_120215350286260750_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5465078893513624_120215350286260750_120215350286260750_facebook_9.mp4,1894437,14335.0,"R$ 13.168,35",19/11/2024,07/12/2024
modem,120218707794070409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120218707794070409_120218707794070409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120218707794070409_120218707794070409_facebook_9.mp4,1883120,1124.0,"R$ 13.117,64",06/02/2025,01/04/2025
hero,120231081343470409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120231081343470409_120231081343470409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120231081343470409_120231081343470409_facebook_9.mp4,1872689,21015.0,"R$ 13.093,58",01/07/2025,04/10/2025
as-25-interesses,120215089507410750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5465078893513624_120215089507410750_120215089507410750_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5465078893513624_120215089507410750_120215089507410750_facebook_9.mp4,1871513,17728.0,"R$ 13.067,41",05/11/2024,22/11/2024
diva-tim-2,120246904542240197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120246904542240197_120246904542240197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120246904542240197_120246904542240197_facebook_9.mp4,1860450,11.0,"R$ 12.979,36",06/02/2026,10/02/2026
sao-joao,120233221665760197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120233221665760197_120233221665760197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120233221665760197_120233221665760197_facebook_9.mp4,1843473,63763.0,"R$ 12.824,78",03/07/2025,31/07/2025
modem,120217781630100409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217781630100409_120217781630100409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217781630100409_120217781630100409_facebook_9.mp4,1840173,9976.0,"R$ 12.778,94",17/01/2025,05/04/2025
hero-mensagem-chegou,120222262277280409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222262277280409_120222262277280409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222262277280409_120222262277280409_facebook_9.mp4,1834911,3360.0,"R$ 12.753,57",01/04/2025,01/05/2025
,120218820484830348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120218820484830348_120218820484830348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120218820484830348_120218820484830348_facebook_9.mp4,1827590,11.0,"R$ 12.750,00",03/12/2024,10/12/2024
mion-vizinha-gamer|pro-nos-games|gamers|contrate-agora,120215227304710409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120215227304710409_120215227304710409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120215227304710409_120215227304710409_facebook_9.mp4,1817793,8422.0,"R$ 12.750,00",15/10/2024,15/03/2025
hero,120231655402270197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120231655402270197_120231655402270197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120231655402270197_120231655402270197_facebook_9.mp4,1804369,66927.0,"R$ 12.670,27",01/07/2025,31/07/2025
,120215905639470348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120215905639470348_120215905639470348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120215905639470348_120215905639470348_facebook_9.mp4,1793713,12.0,"R$ 12.622,88",14/08/2024,20/08/2024
movers,120236143903410409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120236143903410409_120236143903410409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120236143903410409_120236143903410409_facebook_9.mp4,1775332,795.0,"R$ 12.603,77",03/10/2025,01/11/2025
oferta-premium,120222965074590197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120222965074590197_120222965074590197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120222965074590197_120222965074590197_facebook_9.mp4,1770175,3821.0,"R$ 12.582,11",17/03/2025,17/04/2025
globoplay-700mb,120241858041550409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120241858041550409_120241858041550409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120241858041550409_120241858041550409_facebook_9.mp4,1765300,767.0,"R$ 12.564,97",08/01/2026,01/02/2026
kv-hero-bbb,120246230041370197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120246230041370197_120246230041370197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120246230041370197_120246230041370197_facebook_9.mp4,1763307,20057.0,"R$ 12.543,40",23/01/2026,10/02/2026
leozito-blockpin,120216475957380439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120216475957380439_120216475957380439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120216475957380439_120216475957380439_facebook_9.mp4,1760603,5848.0,"R$ 12.529,33",30/12/2024,28/02/2025
movers,120231081177810409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120231081177810409_120231081177810409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120231081177810409_120231081177810409_facebook_9.mp4,1756646,4137.0,"R$ 12.500,17",01/07/2025,22/09/2025
kv-hero,120245554670960197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120245554670960197_120245554670960197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120245554670960197_120245554670960197_facebook_9.mp4,1754831,19893.0,"R$ 12.472,72",09/01/2026,10/02/2026
,120218820887220348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120218820887220348_120218820887220348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120218820887220348_120218820887220348_facebook_9.mp4,1754057,27.0,"R$ 12.360,22",03/12/2024,10/12/2024
,120214250351050348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120214250351050348_120214250351050348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120214250351050348_120214250351050348_facebook_9.mp4,1749392,117.0,"R$ 12.267,76",05/06/2024,05/06/2024
,120208047268660348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120208047268660348_120208047268660348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120208047268660348_120208047268660348_facebook_9.mp4,1725408,9.0,"R$ 12.201,72",28/01/2024,29/01/2024
pinguim|assinatura|max|contratar-agora,120221566458450409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120221566458450409_120221566458450409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120221566458450409_120221566458450409_facebook_9.mp4,1724636,3804.0,"R$ 12.183,50",18/03/2025,30/04/2025
nao-cliente-app,120219568651190370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120219568651190370_120219568651190370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120219568651190370_120219568651190370_facebook_9.mp4,1720083,14185.0,"R$ 12.155,39",09/01/2025,31/01/2025
blackfriday-f2,120239435160850409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120239435160850409_120239435160850409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120239435160850409_120239435160850409_facebook_9.mp4,1718921,559.0,"R$ 12.138,31",24/11/2025,02/12/2025
kv-hero,120231926478000197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120231926478000197_120231926478000197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120231926478000197_120231926478000197_facebook_9.mp4,1718141,16021.0,"R$ 12.092,51",16/06/2025,20/09/2025
ead,120236145313930409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120236145313930409_120236145313930409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120236145313930409_120236145313930409_facebook_9.mp4,1703825,9918.0,"R$ 12.014,48",01/10/2025,14/12/2025
as-25-interesses,120215349805020750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5465078893513624_120215349805020750_120215349805020750_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5465078893513624_120215349805020750_120215349805020750_facebook_9.mp4,1699234,15592.0,"R$ 12.009,23",19/11/2024,07/12/2024
interesses,120222751230960348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120222751230960348_120222751230960348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120222751230960348_120222751230960348_facebook_9.mp4,1688530,1882.0,"R$ 11.996,22",07/03/2025,11/03/2025
hero,120217048104210409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217048104210409_120217048104210409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217048104210409_120217048104210409_facebook_9.mp4,1678031,21928.0,"R$ 11.945,28",01/01/2025,21/01/2025
ep.3-corte-1-tim-music-diferrero,120230130921140439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120230130921140439_120230130921140439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120230130921140439_120230130921140439_facebook_9.mp4,1672593,1082.0,"R$ 11.864,29",14/06/2025,12/08/2025
hero,120222006893270409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222006893270409_120222006893270409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222006893270409_120222006893270409_facebook_9.mp4,1669887,1223.0,"R$ 11.788,60",01/04/2025,30/04/2025
